"strata_1","cluster_2","total","cluster_3","cluster_0","region","id","ENTIDAD","NOM_ENT","MUN","NOM_MUN","LOC","NOM_LOC","AGEB","MZA","POBTOT","POBFEM","POBMAS","P_0A2","P_0A2_F","P_0A2_M","P_3YMAS","P_3YMAS_F","P_3YMAS_M","P_5YMAS","P_5YMAS_F","P_5YMAS_M","P_12YMAS","P_12YMAS_F","P_12YMAS_M","P_15YMAS","P_15YMAS_F","P_15YMAS_M","P_18YMAS","P_18YMAS_F","P_18YMAS_M","P_3A5","P_3A5_F","P_3A5_M","P_6A11","P_6A11_F","P_6A11_M","P_8A14","P_8A14_F","P_8A14_M","P_12A14","P_12A14_F","P_12A14_M","P_15A17","P_15A17_F","P_15A17_M","P_18A24","P_18A24_F","P_18A24_M","P_15A49_F","P_60YMAS","P_60YMAS_F","P_60YMAS_M","REL_H_M","POB0_14","POB15_64","POB65_MAS","PROM_HNV","PNACENT","PNACENT_F","PNACENT_M","PNACOE","PNACOE_F","PNACOE_M","PRES2015","PRES2015_F","PRES2015_M","PRESOE15","PRESOE15_F","PRESOE15_M","P3YM_HLI","P3YM_HLI_F","P3YM_HLI_M","P3HLINHE","P3HLINHE_F","P3HLINHE_M","P3HLI_HE","P3HLI_HE_F","P3HLI_HE_M","P5_HLI","P5_HLI_NHE","P5_HLI_HE","PHOG_IND","POB_AFRO","POB_AFRO_F","POB_AFRO_M","PCON_DISC","PCDISC_MOT","PCDISC_VIS","PCDISC_LENG","PCDISC_AUD","PCDISC_MOT2","PCDISC_MEN","PCON_LIMI","PCLIM_CSB","PCLIM_VIS","PCLIM_HACO","PCLIM_OAUD","PCLIM_MOT2","PCLIM_RE_CO","PCLIM_PMEN","PSIND_LIM","P3A5_NOA","P3A5_NOA_F","P3A5_NOA_M","P6A11_NOA","P6A11_NOAF","P6A11_NOAM","P12A14NOA","P12A14NOAF","P12A14NOAM","P15A17A","P15A17A_F","P15A17A_M","P18A24A","P18A24A_F","P18A24A_M","P8A14AN","P8A14AN_F","P8A14AN_M","P15YM_AN","P15YM_AN_F","P15YM_AN_M","P15YM_SE","P15YM_SE_F","P15YM_SE_M","P15PRI_IN","P15PRI_INF","P15PRI_INM","P15PRI_CO","P15PRI_COF","P15PRI_COM","P15SEC_IN","P15SEC_INF","P15SEC_INM","P15SEC_CO","P15SEC_COF","P15SEC_COM","P18YM_PB","P18YM_PB_F","P18YM_PB_M","GRAPROES","GRAPROES_F","GRAPROES_M","PEA","PEA_F","PEA_M","PE_INAC","PE_INAC_F","PE_INAC_M","POCUPADA","POCUPADA_F","POCUPADA_M","PDESOCUP","PDESOCUP_F","PDESOCUP_M","PSINDER","PDER_SS","PDER_IMSS","PDER_ISTE","PDER_ISTEE","PAFIL_PDOM","PDER_SEGP","PDER_IMSSB","PAFIL_IPRIV","PAFIL_OTRAI","P12YM_SOLT","P12YM_CASA","P12YM_SEPA","PCATOLICA","PRO_CRIEVA","POTRAS_REL","PSIN_RELIG","TOTHOG","HOGJEF_F","HOGJEF_M","POBHOG","PHOGJEF_F","PHOGJEF_M","VIVTOT","TVIVHAB","TVIVPAR","VIVPAR_HAB","VIVPARH_CV","TVIVPARHAB","VIVPAR_DES","VIVPAR_UT","OCUPVIVPAR","PROM_OCUP","PRO_OCUP_C","VPH_PISODT","VPH_PISOTI","VPH_1DOR","VPH_2YMASD","VPH_1CUART","VPH_2CUART","VPH_3YMASC","VPH_C_ELEC","VPH_S_ELEC","VPH_AGUADV","VPH_AEASP","VPH_AGUAFV","VPH_TINACO","VPH_CISTER","VPH_EXCSA","VPH_LETR","VPH_DRENAJ","VPH_NODREN","VPH_C_SERV","VPH_NDEAED","VPH_DSADMA","VPH_NDACMM","VPH_SNBIEN","VPH_REFRI","VPH_LAVAD","VPH_HMICRO","VPH_AUTOM","VPH_MOTO","VPH_BICI","VPH_RADIO","VPH_TV","VPH_PC","VPH_TELEF","VPH_CEL","VPH_INTER","VPH_STVP","VPH_SPMVPI","VPH_CVJ","VPH_SINRTV","VPH_SINLTC","VPH_SINCINT","VPH_SINTIC","AMBITO","tipo_localidad","ARLU","AULR","tipo","TAMLOC","AGEBR","fpc_2","fpc_3","fpc_0"
3,12,88,2079,24995,"Sierra Gorda","471","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010186","2200400010186014",88,48,40,NA,0,NA,86,48,38,86,48,38,73,43,30,71,43,28,65,41,24,NA,0,NA,12,5,7,11,4,7,NA,0,NA,6,NA,4,8,7,NA,26,23,13,10,83.33,17,58,13,1.53,68,37,31,19,10,9,77,45,32,9,3,6,4,NA,3,0,0,0,4,NA,3,4,0,4,4,0,0,0,12,3,9,0,NA,NA,0,14,3,10,0,NA,NA,0,NA,61,0,0,0,0,0,0,0,0,0,4,NA,NA,4,4,0,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,3,4,3,NA,NA,NA,0,9,5,4,47,31,16,12.28,12.51,11.93,49,25,24,24,18,6,48,25,23,NA,0,NA,22,66,19,24,0,0,23,0,NA,0,32,38,3,80,4,0,4,22,7,15,88,25,63,25,22,25,22,22,22,0,3,88,4,0.81,22,0,3,19,0,NA,20,22,0,22,22,0,20,5,22,0,22,0,22,0,22,7,0,19,18,14,15,0,NA,17,21,14,14,21,16,12,6,NA,0,NA,5,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010186-AGEB-Urbana","Localidad amanzanada",NA,"2200400010186",0.24824262549594617,0.24199782844733986,0.12121212121212122
3,12,33,2079,25183,"Sierra Gorda","488","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010186","2200400010186034",33,16,17,NA,NA,0,31,14,17,29,14,15,25,12,13,23,10,13,22,10,12,3,NA,NA,3,NA,NA,5,3,NA,NA,NA,0,NA,0,NA,5,NA,4,6,3,NA,NA,106.25,10,20,3,3.17,31,14,17,NA,NA,0,29,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,0,NA,0,0,8,NA,6,0,0,0,0,NA,20,NA,0,NA,0,0,0,0,0,0,NA,0,NA,3,0,3,0,0,0,3,3,0,NA,NA,0,NA,NA,NA,5,3,NA,NA,0,NA,5,NA,3,8,NA,6,8.17,6.3,9.62,16,6,10,9,6,3,15,6,9,NA,0,NA,5,28,NA,0,0,0,27,0,0,0,12,10,3,33,0,0,0,6,NA,4,33,7,26,6,6,6,6,6,6,0,0,33,5.5,1.38,6,0,NA,5,NA,NA,4,6,0,5,5,NA,4,NA,6,0,6,0,5,0,6,5,0,5,3,3,NA,0,NA,4,6,NA,NA,4,NA,4,0,NA,0,NA,3,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010186-AGEB-Urbana","Localidad amanzanada",NA,"2200400010186",0.24824262549594617,0.24199782844733986,0.12121212121212122
3,12,0,2079,24950,"Sierra Gorda","467","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010186","2200400010186010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010186-AGEB-Urbana","Localidad amanzanada",NA,"2200400010186",0.24824262549594617,0.24199782844733986,0.12121212121212122
3,12,45,2079,25150,"Sierra Gorda","485","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010186","2200400010186031",45,27,18,NA,0,NA,44,27,17,43,27,16,37,24,13,37,24,13,34,21,13,NA,0,NA,5,3,NA,NA,NA,NA,0,0,0,3,3,0,4,NA,NA,18,NA,NA,0,66.67,8,36,NA,1.04,28,16,12,17,11,6,36,22,14,7,5,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,19,5,14,3,NA,0,7,NA,26,0,0,0,0,0,0,0,0,0,3,3,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,5,3,NA,24,16,8,12.46,12.79,11.85,27,17,10,10,7,3,27,17,10,0,0,0,26,19,5,11,0,0,3,0,0,0,14,17,6,40,NA,0,3,18,10,8,45,25,20,23,18,23,18,17,18,NA,3,45,2.5,0.86,17,0,7,10,4,3,10,17,0,17,17,0,13,3,17,0,17,0,17,0,17,5,0,16,12,6,12,NA,3,12,15,10,5,17,16,8,13,NA,NA,0,NA,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010186-AGEB-Urbana","Localidad amanzanada",NA,"2200400010186",0.24824262549594617,0.24199782844733986,0.12121212121212122
3,12,0,2083,27305,"Sierra Gorda","679","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010326","2200400010326033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010326-AGEB-Urbana","Localidad amanzanada",NA,"2200400010326",0.24824262549594617,0.09137893593919652,0.07547169811320754
3,12,0,2083,27383,"Sierra Gorda","686","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010326","2200400010326040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010326-AGEB-Urbana","Localidad amanzanada",NA,"2200400010326",0.24824262549594617,0.09137893593919652,0.07547169811320754
3,12,7,2083,27527,"Sierra Gorda","699","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010326","2200400010326053",7,4,3,NA,NA,0,6,3,3,6,3,3,4,NA,NA,4,NA,NA,4,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,3,NA,NA,NA,0,0,0,75,3,4,0,1.5,7,4,3,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,NA,0,0,0,9,9,9,3,NA,NA,NA,NA,0,3,NA,NA,0,0,0,NA,5,0,0,0,0,5,0,0,0,NA,NA,0,7,0,0,0,3,NA,NA,7,6,NA,5,3,5,3,3,3,NA,NA,7,2.33,1.4,3,0,3,0,NA,NA,0,3,0,NA,NA,NA,NA,NA,NA,0,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,3,0,0,3,0,NA,0,0,0,0,3,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010326-AGEB-Urbana","Localidad amanzanada",NA,"2200400010326",0.24824262549594617,0.09137893593919652,0.07547169811320754
3,12,0,2083,27250,"Sierra Gorda","674","22","Querétaro","22004","Cadereyta de Montes","220040001","Cadereyta de Montes","2200400010326","2200400010326028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Urbana","Localidad amanzanada","220040001-LOC-Urbana","2200400010326-AGEB-Urbana","Localidad amanzanada",NA,"2200400010326",0.24824262549594617,0.09137893593919652,0.07547169811320754
3,12,358,2120,21394,"Sierra Gorda","29252","22","Querétaro","22004","Cadereyta de Montes","220040056","Los Llanitos de Pathé","2200400560133","2200400560133800",358,184,174,19,11,8,339,173,166,327,167,160,276,143,133,255,130,125,226,115,111,16,7,9,47,23,24,52,27,25,21,13,8,29,15,14,29,14,15,96,30,11,19,94.57,103,236,19,2.22,333,168,165,23,15,8,327,167,160,0,0,0,25,14,11,0,0,0,25,14,11,25,0,25,14,2,1,1,21,5,11,3,6,1,1,24,2,13,1,7,1,4,1,313,4,1,3,2,1,1,4,1,3,23,15,8,4,3,1,2,0,2,25,14,11,23,14,9,38,12,26,63,29,34,14,5,9,84,51,33,15,7,8,6.75,7.09,6.38,167,53,114,109,90,19,166,52,114,1,1,0,23,335,6,0,0,0,329,0,0,0,90,162,24,291,24,0,43,100,20,80,358,71,287,122,100,122,100,NA,100,8,14,358,3.58,1.13,97,3,51,49,5,26,69,100,0,99,98,1,72,13,69,7,74,26,73,0,69,52,2,72,30,13,48,5,2,63,89,2,0,59,4,8,0,0,6,41,94,4,"Rural","Localidad puntual","220040133-AGEB-Rural","2200400560133800-LOC-Rural","Localidad puntual rural",2,"220040133",0.24824262549594617,0.031096634093376763,1
3,12,1443,2151,21426,"Sierra Gorda","29281","22","Querétaro","22004","Cadereyta de Montes","220040095","El Rincón","220040095010A","220040095010A800",1443,724,719,74,33,41,1369,691,678,1319,673,646,1107,564,543,1016,516,500,934,476,458,73,31,42,189,96,93,221,117,104,91,48,43,82,40,42,166,77,89,396,118,61,57,99.31,427,946,70,2.29,1414,705,709,29,19,10,1316,671,645,2,2,0,1,1,0,0,0,0,1,1,0,1,0,1,8,11,4,7,40,10,22,6,9,4,5,106,42,64,5,24,3,18,11,1292,26,11,15,2,0,2,8,5,3,64,35,29,45,24,21,5,4,1,104,66,38,112,70,42,75,31,44,140,71,69,27,6,21,354,170,184,248,135,113,8.13,8.08,8.18,550,158,392,556,405,151,550,158,392,0,0,0,448,995,166,17,0,0,816,1,0,1,386,666,55,1416,21,0,6,325,68,257,1443,258,1185,364,325,362,323,NA,325,26,13,1443,4.44,1.33,321,4,119,206,11,76,238,319,6,314,309,11,215,45,308,8,315,10,307,2,313,181,7,270,122,79,133,20,99,234,303,49,8,270,34,28,2,1,18,53,258,11,"Rural","Localidad puntual","22004010A-AGEB-Rural","220040095010A800-LOC-Rural","Localidad puntual rural",4,"22004010A",0.24824262549594617,0.12534201954397395,1
3,12,603,2163,21439,"Sierra Gorda","29293","22","Querétaro","22004","Cadereyta de Montes","220040111","Sombrerete","2200401110260","2200401110260800",603,309,294,34,16,18,569,293,276,553,288,265,462,246,216,412,220,192,364,200,164,25,6,19,82,41,41,105,53,52,50,26,24,48,20,28,65,37,28,163,54,28,26,95.15,191,374,38,2.33,531,263,268,72,46,26,531,278,253,21,9,12,91,48,43,0,0,0,91,48,43,91,0,91,258,3,1,2,38,14,26,6,11,7,3,99,23,84,5,23,5,12,8,463,5,0,5,2,1,1,4,1,3,34,15,19,20,12,8,2,0,2,43,29,14,40,27,13,47,19,28,54,28,26,18,5,13,128,75,53,97,53,44,8.01,7.91,8.12,217,72,145,241,171,70,217,72,145,0,0,0,25,575,16,9,0,1,549,0,1,0,183,231,48,588,6,0,9,140,41,99,603,162,441,204,140,204,140,NA,140,51,13,603,4.31,1.27,117,23,57,83,11,32,97,134,6,124,124,16,79,22,41,53,57,83,55,5,44,91,11,81,43,27,48,1,17,90,121,15,0,97,16,24,1,1,14,43,117,11,"Rural","Localidad puntual","220040260-AGEB-Rural","2200401110260800-LOC-Rural","Localidad puntual rural",3,"220040260",0.24824262549594617,0.052377850162866446,1
3,12,170,2265,21549,"Sierra Gorda","29392","22","Querétaro","22004","Cadereyta de Montes","220040290","San José del Catiteo","2200402900256","2200402900256800",170,80,90,16,9,7,154,71,83,151,71,80,120,60,60,108,54,54,96,49,47,6,2,4,28,9,19,35,14,21,12,6,6,12,5,7,25,12,13,43,12,6,6,112.5,62,100,8,2.82,161,78,83,9,2,7,148,71,77,2,0,2,1,0,1,0,0,0,1,0,1,1,0,1,5,0,0,0,3,2,0,0,1,1,0,35,7,22,1,11,2,5,2,132,1,0,1,0,0,0,0,0,0,8,4,4,4,3,1,0,0,0,13,7,6,18,9,9,5,1,4,14,7,7,3,1,2,46,24,22,18,11,7,7.34,7.59,7.09,79,29,50,40,30,10,78,29,49,1,0,1,35,135,4,0,0,0,131,1,0,0,41,72,7,170,0,0,0,33,14,19,170,72,98,35,33,35,33,NA,33,2,0,170,5.15,1.34,33,0,8,25,0,4,29,33,0,32,30,1,26,16,32,0,32,1,31,0,32,12,0,26,20,13,20,4,1,19,30,9,0,31,8,12,1,1,2,2,21,0,"Rural","Localidad puntual","220040256-AGEB-Rural","2200402900256800-LOC-Rural","Localidad puntual rural",1,"220040256",0.24824262549594617,0.01476655808903366,1
